dataset,id,kind,name,L1,L2,L3,L4,absent,sent_indices
kaiser,LabTracker,attribute,Doctor.Signature,True,True,True,True,False,2;3
kaiser,LabTracker,attribute,Requisition.EffectiveDate,True,True,True,True,False,4;5;24
kaiser,LabTracker,attribute,Requisition.RepetitionCount,True,True,True,True,False,17
kaiser,LabTracker,attribute,Requisition.RepetitionInterval,True,True,True,True,False,15;16;17
kaiser,LabTracker,attribute,TestResult.Result,False,True,False,True,False,
kaiser,LabTracker,attribute,TestResult.Report,True,True,True,True,False,18
kaiser,LabTracker,attribute,SpecificTest.Date,True,True,True,True,False,4;5;24
kaiser,LabTracker,attribute,Appointment.Confirmation,True,True,True,True,False,24
kaiser,LabTracker,attribute,Appointment.Date,True,True,True,True,False,4;5;24
kaiser,LabTracker,attribute,Appointment.startTime,True,True,True,True,False,23;24;25;29
kaiser,LabTracker,attribute,Appointment.endTime,True,True,True,True,False,23;24;25;29
kaiser,LabTracker,attribute,BusinessHour.DayOfWeek,True,True,True,True,False,0;1;3;5;7;11;12;15;18;24;25;27;28;29
kaiser,LabTracker,attribute,BusinessHour.startTime,True,True,True,True,False,23;24;25;29
kaiser,LabTracker,attribute,BusinessHour.endTime,True,True,True,True,False,23;24;25;29
kaiser,LabTracker,attribute,Lab.RegistrationNumber,True,True,True,True,False,2;5;15;24
kaiser,LabTracker,attribute,Lab.Name,True,True,True,True,False,2;5;24
kaiser,LabTracker,attribute,Lab.Address,True,True,True,True,False,2;5;22
kaiser,LabTracker,attribute,Lab.ChangeCancelFee,True,True,True,True,False,25;26;28
kaiser,LabTracker,attribute,Test.Name,True,True,True,True,False,2;5;24
kaiser,LabTracker,attribute,Test.Duration,True,True,True,True,False,10;11
kaiser,LabTracker,attribute,TestType.Name,True,True,True,True,False,2;5;24
kaiser,LabTracker,attribute,TestType.DurationAdditive,True,True,True,True,False,10;11
kaiser,LabTracker,attribute,TestType.Access,False,False,False,False,True,
kaiser,LabTracker,enum_value,Interval.Weekly,True,True,True,True,False,16
kaiser,LabTracker,enum_value,Interval.Monthly,True,True,True,True,False,16
kaiser,LabTracker,enum_value,Interval.EveryHalfYear,True,True,True,True,False,16;27
kaiser,LabTracker,enum_value,Interval.Yearly,True,True,True,True,False,16
kaiser,LabTracker,enum_value,AccessType.Reservable,False,False,False,False,True,
kaiser,LabTracker,enum_value,AccessType.WalkIn,True,True,True,True,False,19;20
kaiser,LabTracker,enum_value,AccessType.DropOff,True,True,True,True,False,21
kaiser,LabTracker,enum_value,DayOfWeek.Monday,False,False,False,False,True,
kaiser,LabTracker,enum_value,DayOfWeek.Tuesday,False,False,False,False,True,
kaiser,LabTracker,enum_value,DayOfWeek.Wednesday,False,False,False,False,True,
kaiser,LabTracker,enum_value,DayOfWeek.Thursday,False,False,False,False,True,
kaiser,LabTracker,enum_value,DayOfWeek.Friday,False,False,False,False,True,
kaiser,LabTracker,enum_value,DayOfWeek.Saturday,False,False,False,False,True,
kaiser,LabTracker,enum_value,DayOfWeek.Sunday,False,False,False,False,True,
kaiser,LabTracker,rel_endpoint,PersonRole-(inheritance)->Patient,False,False,False,True,False,
kaiser,LabTracker,rel_endpoint,PersonRole-(inheritance)->Patient (tgt),True,True,True,True,False,5;18;19;22;23
kaiser,LabTracker,rel_endpoint,PersonRole-(inheritance)->Doctor,False,False,False,True,False,
kaiser,LabTracker,rel_endpoint,PersonRole-(inheritance)->Doctor (tgt),True,True,True,True,False,2;3;4;6;15;18
kaiser,LabTracker,rel_endpoint,Person-(association)->PersonRole,False,False,False,True,False,
kaiser,LabTracker,rel_endpoint,Person-(association)->PersonRole (tgt),False,False,False,True,False,
kaiser,LabTracker,rel_endpoint,Patient-(association)->Requisition,True,True,True,True,False,5;18;19;22;23
kaiser,LabTracker,rel_endpoint,Patient-(association)->Requisition (tgt),True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
kaiser,LabTracker,rel_endpoint,Lab-(association)->Requisition,True,True,True,True,False,0;10;11;22;24;26;28;29
kaiser,LabTracker,rel_endpoint,Lab-(association)->Requisition (tgt),True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
kaiser,LabTracker,rel_endpoint,Lab-(dependency)->Appointment,True,True,True,True,False,0;10;11;22;24;26;28;29
kaiser,LabTracker,rel_endpoint,Lab-(dependency)->Appointment (tgt),True,True,True,True,False,19;20;22;23;24;25
kaiser,LabTracker,rel_endpoint,Lab-(dependency)->Requisition,True,True,True,True,False,0;10;11;22;24;26;28;29
kaiser,LabTracker,rel_endpoint,Lab-(dependency)->Requisition (tgt),True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
kaiser,LabTracker,rel_endpoint,Doctor-(association)->Requisition,True,True,True,True,False,2;3;4;6;15;18
kaiser,LabTracker,rel_endpoint,Doctor-(association)->Requisition (tgt),True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
kaiser,LabTracker,rel_endpoint,Requisition-(association)->SpecificTest,True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
kaiser,LabTracker,rel_endpoint,Requisition-(association)->SpecificTest (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
kaiser,LabTracker,rel_endpoint,SpecificTest-(association)->TestResult,True,True,True,True,False,6;9;10;11;13;14;18;20
kaiser,LabTracker,rel_endpoint,SpecificTest-(association)->TestResult (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
kaiser,LabTracker,rel_endpoint,BusinessHour-(association)->Lab,True,True,True,True,False,22;26;28
kaiser,LabTracker,rel_endpoint,BusinessHour-(association)->Lab (tgt),True,True,True,True,False,0;10;11;22;24;26;28;29
kaiser,LabTracker,rel_endpoint,SpecificTest-(association)->Test,True,True,True,True,False,6;9;10;11;13;14;18;20
kaiser,LabTracker,rel_endpoint,SpecificTest-(association)->Test (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
kaiser,LabTracker,rel_endpoint,Test-(association)->TestType,True,True,True,True,False,6;9;10;11;13;14;18;20
kaiser,LabTracker,rel_endpoint,Test-(association)->TestType (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
kaiser,Louvre,class,Collector,True,True,True,True,False,12
kaiser,Louvre,class,Piece,True,True,True,True,False,9;10
kaiser,Louvre,class,Item,True,True,True,True,False,8;9;12
kaiser,Louvre,class,Exhibition,True,True,True,True,False,1;6;7;8;10;12
kaiser,Louvre,class,Location,True,True,True,True,False,5
kaiser,Louvre,class,Room,True,True,True,True,False,1
kaiser,Louvre,class,Employee,True,True,True,True,False,6;13
kaiser,Louvre,attribute,Piece.Title,False,False,False,False,True,
kaiser,Louvre,attribute,Piece.Description,False,False,False,False,True,
kaiser,Louvre,attribute,Item.Description,False,False,False,False,True,
kaiser,Louvre,attribute,Exhibition.Title,False,False,False,False,True,
kaiser,Louvre,attribute,Exhibition.Stage,False,True,False,True,False,
kaiser,Louvre,attribute,Employee.Level,False,False,False,True,False,
kaiser,Louvre,rel_endpoint,Collector-(association)->Piece,True,True,True,True,False,12
kaiser,Louvre,rel_endpoint,Collector-(association)->Piece (tgt),True,True,True,True,False,9;10
kaiser,Louvre,rel_endpoint,Piece-(association)->Item,True,True,True,True,False,9;10
kaiser,Louvre,rel_endpoint,Piece-(association)->Item (tgt),True,True,True,True,False,8;9;12
kaiser,Louvre,rel_endpoint,Exhibition-(association)->Item,True,True,True,True,False,1;6;7;8;10;12
kaiser,Louvre,rel_endpoint,Exhibition-(association)->Item (tgt),True,True,True,True,False,8;9;12
kaiser,Louvre,rel_endpoint,Employee-(association)->Exhibition,True,True,True,True,False,6;13
kaiser,Louvre,rel_endpoint,Employee-(association)->Exhibition (tgt),True,True,True,True,False,1;6;7;8;10;12
kaiser,Louvre,rel_endpoint,Exhibition-(association)->Location,True,True,True,True,False,1;6;7;8;10;12
kaiser,Louvre,rel_endpoint,Exhibition-(association)->Location (tgt),True,True,True,True,False,5
kaiser,Louvre,rel_endpoint,Location-(association)->Room,True,True,True,True,False,5
kaiser,Louvre,rel_endpoint,Location-(association)->Room (tgt),True,True,True,True,False,1
kaiser,Louvre,rel_endpoint,Employee-(association)->Employee,True,True,True,True,False,6;13
kaiser,Louvre,rel_endpoint,Employee-(association)->Employee (tgt),True,True,True,True,False,6;13
kaiser,Menso,class,BusLine,True,True,True,True,False,0;2;8;9;10;11;13;14;15;16;18;19;21;26
kaiser,Menso,class,PriceCategory,True,True,True,True,False,15;16;17
kaiser,Menso,class,Trajectory,True,True,True,True,False,2;4;5;6;7;9;11
kaiser,Menso,class,Bus,True,True,True,True,False,0;2;14;15;18;26
kaiser,Menso,class,BusOnTrajectory,True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
kaiser,Menso,class,Trip,True,True,True,True,False,16;18;19
kaiser,Menso,class,MensoTicket,True,True,True,True,False,14;15;16;17;18;20;24;25;26
kaiser,Menso,class,MensoTrip,True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
kaiser,Menso,class,InvoiceLine,True,True,True,True,False,8;9;10;11;13;16;19;21;22;23
kaiser,Menso,class,Invoice,True,True,True,True,False,22;23
kaiser,Menso,class,Customer,True,True,True,True,False,22;23;25
kaiser,Menso,attribute,BusLine.Destination,False,True,False,True,False,
kaiser,Menso,attribute,PriceCategory.Price,True,True,True,True,False,16;17
kaiser,Menso,attribute,Trajectory.Status,False,False,False,False,True,
kaiser,Menso,attribute,MensoTrip.TripDateTime,True,True,True,True,False,5;6;7;16;18;19;21
kaiser,Menso,attribute,Invoice.Total,True,True,True,True,False,22
kaiser,Menso,attribute,Invoice.Discount,True,True,True,True,False,22
kaiser,Menso,attribute,Customer.Name,False,False,False,True,False,
kaiser,Menso,attribute,Customer.HomeAddress,True,True,True,True,False,25
kaiser,Menso,attribute,Customer.OfficeAddress,True,True,True,True,False,25
kaiser,Menso,attribute,Customer.WorkingHours,True,True,True,True,False,25
kaiser,Menso,rel_endpoint,BusLine-(association)->PriceCategory,True,True,True,True,False,0;2;8;9;10;11;13;14;15;16;18;19;21;26
kaiser,Menso,rel_endpoint,BusLine-(association)->PriceCategory (tgt),True,True,True,True,False,15;16;17
kaiser,Menso,rel_endpoint,BusLine-(association)->Trajectory,True,True,True,True,False,0;2;8;9;10;11;13;14;15;16;18;19;21;26
kaiser,Menso,rel_endpoint,BusLine-(association)->Trajectory (tgt),True,True,True,True,False,2;4;5;6;7;9;11
kaiser,Menso,rel_endpoint,Trajectory-(association)->BusOnTrajectory,True,True,True,True,False,2;4;5;6;7;9;11
kaiser,Menso,rel_endpoint,Trajectory-(association)->BusOnTrajectory (tgt),True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
kaiser,Menso,rel_endpoint,Bus-(association)->BusOnTrajectory,True,True,True,True,False,0;2;14;15;18;26
kaiser,Menso,rel_endpoint,Bus-(association)->BusOnTrajectory (tgt),True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
kaiser,Menso,rel_endpoint,BusOnTrajectory-(association)->Trip,True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
kaiser,Menso,rel_endpoint,BusOnTrajectory-(association)->Trip (tgt),True,True,True,True,False,16;18;19
kaiser,Menso,rel_endpoint,MensoTicket-(association)->MensoTrip,True,True,True,True,False,14;15;16;17;18;20;24;25;26
kaiser,Menso,rel_endpoint,MensoTicket-(association)->MensoTrip (tgt),True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
kaiser,Menso,rel_endpoint,BusOnTrajectory-(association)->MensoTrip,True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
kaiser,Menso,rel_endpoint,BusOnTrajectory-(association)->MensoTrip (tgt),True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
kaiser,Menso,rel_endpoint,MensoTrip-(association)->InvoiceLine,True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
kaiser,Menso,rel_endpoint,MensoTrip-(association)->InvoiceLine (tgt),True,True,True,True,False,8;9;10;11;13;16;19;21;22;23
kaiser,Menso,rel_endpoint,Invoice-(association)->InvoiceLine,True,True,True,True,False,22;23
kaiser,Menso,rel_endpoint,Invoice-(association)->InvoiceLine (tgt),True,True,True,True,False,8;9;10;11;13;16;19;21;22;23
kaiser,Menso,rel_endpoint,Customer-(association)->MensoTicket,True,True,True,True,False,22;23;25
kaiser,Menso,rel_endpoint,Customer-(association)->MensoTicket (tgt),True,True,True,True,False,14;15;16;17;18;20;24;25;26
kaiser,Menso,rel_endpoint,MensoTicket-(association)->Invoice,True,True,True,True,False,14;15;16;17;18;20;24;25;26
kaiser,Menso,rel_endpoint,MensoTicket-(association)->Invoice (tgt),True,True,True,True,False,22;23
kaiser,Musicmatic,class,Song,True,True,True,True,False,2;4;5
kaiser,Musicmatic,class,Artist,True,True,True,True,False,3;4;5
kaiser,Musicmatic,class,User,True,True,True,True,False,8;15
kaiser,Musicmatic,class,RegularUser,True,True,True,True,False,7;8;11;14;15
kaiser,Musicmatic,class,BusinessUser,True,True,True,True,False,7;8;9;10;15
kaiser,Musicmatic,class,Single,True,True,True,True,False,15
kaiser,Musicmatic,class,Hit,True,True,True,True,False,13
kaiser,Musicmatic,class,Track,True,True,True,True,False,13
kaiser,Musicmatic,attribute,Song.Title,True,True,True,True,False,2;5
kaiser,Musicmatic,attribute,Song.Year,True,True,True,True,False,2
kaiser,Musicmatic,attribute,Song.lenght,False,False,False,False,True,
kaiser,Musicmatic,attribute,Song.Genre,True,True,True,True,False,2
kaiser,Musicmatic,attribute,Artist.BirthDate,True,True,True,True,False,3
kaiser,Musicmatic,attribute,Artist.Name,True,True,True,True,False,3;4;8
kaiser,Musicmatic,attribute,Artist.Website,True,True,True,True,False,0;2;3
kaiser,Musicmatic,attribute,User.UserID,True,True,True,True,False,8;15
kaiser,Musicmatic,attribute,User.Name,True,True,True,True,False,3;4;8
kaiser,Musicmatic,attribute,User.Address,True,True,True,True,False,8
kaiser,Musicmatic,attribute,BusinessUser.VATnumber,False,False,False,False,True,
kaiser,Musicmatic,attribute,Track.TrackNumber,True,True,True,True,False,2;9;13
kaiser,Musicmatic,rel_endpoint,Artist-(association)->Song,True,True,True,True,False,3;4;5
kaiser,Musicmatic,rel_endpoint,Artist-(association)->Song (tgt),True,True,True,True,False,2;4;5
kaiser,Musicmatic,rel_endpoint,Song-(inheritance)->Hit,True,True,True,True,False,2;4;5
kaiser,Musicmatic,rel_endpoint,Song-(inheritance)->Hit (tgt),True,True,True,True,False,13
kaiser,Musicmatic,rel_endpoint,Song-(inheritance)->Single,True,True,True,True,False,2;4;5
kaiser,Musicmatic,rel_endpoint,Song-(inheritance)->Single (tgt),True,True,True,True,False,15
kaiser,Musicmatic,rel_endpoint,Hit-(association)->Album,True,True,True,True,False,13
kaiser,Musicmatic,rel_endpoint,Hit-(association)->Album (tgt),True,True,True,True,False,12;13;14;15
kaiser,Musicmatic,rel_endpoint,Hit-(dependency)->Track,True,True,True,True,False,13
kaiser,Musicmatic,rel_endpoint,Hit-(dependency)->Track (tgt),True,True,True,True,False,13
kaiser,Musicmatic,rel_endpoint,Hit-(dependency)->Album,True,True,True,True,False,13
kaiser,Musicmatic,rel_endpoint,Hit-(dependency)->Album (tgt),True,True,True,True,False,12;13;14;15
kaiser,Musicmatic,rel_endpoint,Song-(association)->BusinessUser,True,True,True,True,False,2;4;5
kaiser,Musicmatic,rel_endpoint,Song-(association)->BusinessUser (tgt),True,True,True,True,False,7;8;9;10;15
kaiser,Musicmatic,rel_endpoint,User-(inheritance)->BusinessUser,True,True,True,True,False,8;15
kaiser,Musicmatic,rel_endpoint,User-(inheritance)->BusinessUser (tgt),True,True,True,True,False,7;8;9;10;15
kaiser,Musicmatic,rel_endpoint,User-(inheritance)->RegularUser,True,True,True,True,False,8;15
kaiser,Musicmatic,rel_endpoint,User-(inheritance)->RegularUser (tgt),True,True,True,True,False,7;8;11;14;15
kaiser,Musicmatic,rel_endpoint,Single-(association)->RegularUser,True,True,True,True,False,15
kaiser,Musicmatic,rel_endpoint,Single-(association)->RegularUser (tgt),True,True,True,True,False,7;8;11;14;15
kaiser,Musicmatic,rel_endpoint,RegularUser-(association)->Album,True,True,True,True,False,7;8;11;14;15
kaiser,Musicmatic,rel_endpoint,RegularUser-(association)->Album (tgt),True,True,True,True,False,12;13;14;15
kaiser,Musicmatic,rel_endpoint,RegularUser-(association)->Album,True,True,True,True,False,7;8;11;14;15
kaiser,Musicmatic,rel_endpoint,RegularUser-(association)->Album (tgt),True,True,True,True,False,12;13;14;15
kaiser,OnlineTutoringSystem,class,User,False,False,False,False,True,
kaiser,OnlineTutoringSystem,class,BestTutorAward,True,True,True,True,False,0;7;9;10;11;13;15;16
kaiser,OnlineTutoringSystem,class,Tutor,True,True,True,True,False,0;7;9;10;11;13;15;16
kaiser,OnlineTutoringSystem,class,TutoringOffer,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;15
kaiser,OnlineTutoringSystem,class,Subject,True,True,True,True,False,4;7;16
kaiser,OnlineTutoringSystem,class,TutorAvailability,True,True,True,True,False,0;5;7;9;10;11;13;15;16
kaiser,OnlineTutoringSystem,class,TutoringRole,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
kaiser,OnlineTutoringSystem,class,TutoringElement,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
kaiser,OnlineTutoringSystem,class,Student,True,True,True,True,False,0;10;11;12;13;14;15
kaiser,OnlineTutoringSystem,class,TutoringRequest,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
kaiser,OnlineTutoringSystem,class,TutoringSession,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;14;15
kaiser,OnlineTutoringSystem,class,Payment,False,False,False,False,True,
kaiser,OnlineTutoringSystem,attribute,User.name,True,True,True,True,False,1;7
kaiser,OnlineTutoringSystem,attribute,User.email,True,True,True,True,False,1;7
kaiser,OnlineTutoringSystem,attribute,BestTutorAward.year,False,False,False,False,True,
kaiser,OnlineTutoringSystem,attribute,BestTutorAward.month,True,True,True,True,False,16
kaiser,OnlineTutoringSystem,attribute,Tutor.bankAccount,True,True,True,True,False,1
kaiser,OnlineTutoringSystem,attribute,TutoringOffer.hourlyPrice,True,True,True,True,False,4;14
kaiser,OnlineTutoringSystem,attribute,Subject.name,True,True,True,True,False,1;7
kaiser,OnlineTutoringSystem,attribute,TutorAvailability.startTime,True,True,True,True,False,8;10
kaiser,OnlineTutoringSystem,attribute,TutorAvailability.endTime,True,True,True,True,False,8;10;16
kaiser,OnlineTutoringSystem,attribute,TutoringElement.tutoringLevel,True,True,True,True,False,2;3;4;5;7;8;9;10;11;12;13
kaiser,OnlineTutoringSystem,attribute,TutoringSession.sessionDate,True,True,True,True,False,4;8;9;10;11;12;13;14;15
kaiser,OnlineTutoringSystem,attribute,TutoringSession.totalPrice,True,True,True,True,False,4;14
kaiser,OnlineTutoringSystem,attribute,TutoringSession.sessionStatus,True,True,True,True,False,4;8;9;10;11;12;13;14;15
